,tweet,label
8655,🔻ضرب و جرح پسر ۱۳ ساله برای جذب فالوور! 🔹️در پرونده آدم‌ربایی پسر ۱۳ ساله در جنوب تهران، در گام نخست مشخص شد مرد جوان، پسر ۱۳ ساله را با موتورسیکلت ربوده و به دو پارک بزرگ در تهران برده و در آنجا وی را هدف ضرب و جرح قرار داده است. 🔹️متهم پس از ضرب و جرح پسر جوان، خانواده‌اش را تهدید به مرگ کرده و اقدامات خود را برای جذب فالوور در فضای مجازی منتشر کرده است! 🔹️متهم برای تحقیقات اولیه به شعبه هشتم دادسرای امور جنایی منتقل شد و روند قضایی پرونده ادامه دارد.,0
8656,🔴 اکران رایگان فیلم‌ها برای بانوان در روز مادر لغو شد رییس هیات مدیره انجمن سینماداران: 🔹 در شرایط فعلی برای وزارت ارشاد و سازمان سینمایی امکان حمایت از این طرح وجود ندارد و به همین دلیل طرح فروش بلیت رایگان برای بانوان در سوم بهمن‌ماه منتفی شده است.,1
8657,هر چیزی وقت خودش رو میخواد، نه گل قبل از وقتش شکوفه میزنه، نه خورشید قبل از وقتش غروب میکنه، منتظر بمون چیزی که قسمت توئه اتفاق میفته و من چند بار این جمله رو توی زندگیم با همه وجود حس کردم,0
8658,باید زن یا شوهر اجاره ای باشه مثلا توی عید یه زن اجاره کنی ببری مهمونی دیگه نپرسن چرا زن نمیگیری,1
8659,🔸درگیری حامد حدادی با سرمربی تیم ملی بسکتبال ▫️اردوی تیم ملی بسکتبال در حالی برای حضور در پنجره چهارم انتخابی جام جهانی در تهران جریان دارد که روز گذشته یک درگیری در جریان تمرین بین حامد حدادی، ستاره تیم ملی و سعید ارمغانی سرمربی به وجود آمد. ▫️گفته می‌شود شدت این درگیری لفظی آنقدر زیاد بود که باعث تعجب سایر ملی پوشان و دیگر حاضران در سالن شده است. ▫️بر همین اساس حدادی در بازی تدارکاتی امروز تیم ملی مقابل تیم ب غایب بود و باید دید در روزهای آینده چه اتفاقی خواهد افتاد.,0
8660,یه بار بابام تا اومد خونه گرفت منو زد گفتم چرا میزنی آخه؟ گفت میخوام برم حموم، اگه بعدش بخوام بزنمت عرق میکنم. الان زدمت دیگه تا شب هر گُهی بخوری میبخشمت,1
8661,با این قیمت اجاره خونه‌ها دیگه خونه تیمی داشتن نشانه فساد نیست، یه سبک زندگی آبرومندانه‌س,0
8662,یه دانشکده ادبیات تو ایتالیا گفته دیگه نمیخواد کتاب‌های داستایوفسکی رو درس بده، چون روس بوده. با همین فرمون بریم جلو هفته دیگه رو نقشه‌‌‌ها جای روسیه مینویسن لونه‌ی همون پدرسگایی که خودتون میدونید.,1
8663,🔴 ساعت رسمی کشور امسال هم تغییر می‌کند 🔺 درویشوند، سرپرست معاونت امور حقوقی دولت: باتوجه به این که مصوبه مجلس در خصوص عدم تغییر ساعت رسمی کشور به تصویب نهایی نرسیده و به قانون تبدیل نشده، دولت موظف به اجرای قانون موجود است و ساعت رسمی کشور در آغاز سال ۱۴۰۱، یک ساعت به جلو کشیده خواهد شد.,0
8664,"<strong>لیست خانه‌های خالی منتشر شد/ اعلام زمان پرداخت مالیات</strong> سازمان امور مالیاتی: 🔹کلیه مالکان واحدهای مسکونی می­ توانند جهت مشاهده وضعیت مشمولیت واحد یا واحدهای مسکونی خود و اطلاع از میزان مالیات متعلقه و پرداخت آن، به درگاه ملی خدمات الکترونیک سازمان امور مالیاتی کشور به نشانی <a href=""MY.TAX.GOV.IR"" target=""_blank"" rel=""nofollow"">MY.TAX.GOV.IR</a> مراجعه کنند. 🔹حسب مقررات جزء ۲ بند ط تبصره ۶ ماده واحده قانون بودجه سال ۱۴۰۰ کل کشور، مهلت پرداخت این مالیات تا پایان بهمن ماه سال جاری (۱۴۰۰/۱۱/۳۰) تعیین شده است. 🔹در صورت عدم پرداخت مالیات تعیین شده در مهلت مقرر، نسبت به صدور برگ مطالبه اقدام خواهد شد.",0
8665,‏وقتی یه دختر خوشگل یک حرف احمقانه میزنه ریلکس و با لبخند بهش میگم : خیلی خوبه که خوشگلی =)))),1
8666,‏حامد لک قبلنا که توپ میومد سمت دروازه ش یه زحمتی به خودش میداد سمت توپ میرفت الان دیگه حوصله همون هم نداره فقط دنبال میکنه توپ کجا میره,1
8667,آقا من گواهینامم اومد ،خودتون دارین از خیابون رد میشین مواظب خودتون باشین.,1
8668,‏دیروز رفتیم با بابام سوپر مارکت یه ردبول برداشتم بابام حساب کرد از دیروز داره هر یه ساعت بم زنگ میزنه می پرسه انرژیت هنوز بالاس پفیوز؟😀,1
8669,‏گرون ترین رستوران‌های دنیا افتخارشون اینه ۵۰ ساله که با یه کیفیت استیک یا پاستا رو میدن دست مردم بعد این مامان ما هر روز دست به خلاقیت جدید میزنه. یه روز اب پرتغال میزنه به مرغ یه روز الو میندازه تو قرمه سبزی. زن ول کن تو ونگوگ نیستی.,1
8670,‏اون لحظه‌ای که با هنرمند یا شخصیت محبوبت شوخی میکنن و تعصبت میزنه بالا و میخوای خشتک طرف رو بدری؛ یک لحظه به این فکرکن که اصن چرا باید واسه کسی‌که حتی تورو نمیشناسه و به هیچ‌جاش هم نیستی انقدر انرژی بذاری و پاچه ملت رو بگیری؟,0
8671,‏آهویی دارم خوشگله فرار کرده ز دستم... به‌نظرتون کودک در اون سن تابِ شنیدن «ز» رو داره؟ «ز» واقعاً کجای زندگی منِ چهارساله قرار داشت؟ بچه برای «از» هم ارزش ویژه‌ای قائل نیست چه برسه به این تجسد نحیفش.,1
8672,🔴🔵شنیده‌ها حاکی از آن است که کنفدراسیون فوتبال آسیا مجوز بازگشت سرخابی‌ها به آسیا را صادر کرده است.,0
8673,🔴رسمی؛«اسکوچیچ» برکنار شد کمیته فنی فدراسیون فوتبال در جمع بندی جلسه امروز، اعلام کرد که دیدگاه اعضا به برکناری «دراگان اسکوچیچ» سرمربی تیم ملی است.,0
8674,این باشگاه ۳۲۰ میلیونی رو میخوان پلمپ کنن، تکلیف شهریه‌ای که داده بودم چی میشه؟,1
8675,🔴 زلنسکی با بایدن صحبت کرد 🔹رئیس جمهوری اوکراین گفته که با جو بایدن، رئیس جمهوری روسیه گفت‌وگو کردند. 🔹رئیس جمهوری اوکراین همچنین ادامه داد، دو طرف درباره تقویت تحریم‌ها علیه روسیه، کمک دفاعی قاطع و یک ائتلاف ضد جنگ صحبت داشتند.,0
8676,یکی از دوستای آلمانیم همش بهم می‌گه تو قیافه‌ت خودِ خودِ جیززه (مسیح!). به نشانه‌ی تعریف و اینا هم نمی‌گه ها. کاملاً جدیه. بعد یه بار رفتیم استخر. شیرجه زدم تو آب. گفت ازت ناامید شدم، فکر می‌کردم جیزز روی آب راه می‌ره :))),1
8677,⭕ مشاهده ۲ مورد بیماری تب کریمه کنگو در سیستان و بلوچستان 🔸️رئیس سازمان دامپزشکی: 🔹️بنابر آمار غیررسمی ۲ مورد بیماری تب کریمه کنگو در سیستان و بلوچستان گزارش شده است. 🔹️گرچه اعلام یک مورد بیماری نیز زیاد است، اما در شرایط فعلی بیماری تب کریمه کنگو به صورت نگران کننده در کشور نیست. 🔹️افراد باید از کشتار غیرمجاز دام در معابر و منازل اجتناب کنند و دامداران نیز ضمن رعایت موارد بهداشتی، سم پاشی واحدهای دامداری را در دستور کار خود قرار دهند.,0
8678,سخنگوی فدراسیون فوتبال: 🔹 تا این لحظه تصمیمی برای تغییر سرمربی تیم ملی فوتبال وجود ندارد. 🔹با کی‌روش، برانکو، دایی و نکونام هیچ صحبت نشده است.,0
